Id,Target
021122_007,6
010642_005,4
037584_006,5
036342_003,2
018304_003,2
028738_006,5
020680_009,8
010582_004,3
015190_002,1
034583_002,1
025014_005,4
017217_001,0
012396_004,3
001913_009,8
031691_008,7
010819_007,6
036013_003,2
034814_005,4
010299_009,8
020702_005,4
021042_001,0
023541_002,1
030415_001,0
008285_002,1
012592_003,2
036142_004,3
019600_009,8
038431_006,5
017864_009,8
005673_009,8
026865_002,1
027047_001,0
037867_006,5
039096_003,2
008592_008,7
018947_009,8
010087_008,7
002057_008,7
009881_008,7
019341_002,1
024721_008,7
001055_007,6
008478_007,6
007470_002,1
028532_003,2
017719_005,4
012200_006,5
006004_006,5
011417_003,2
007750_001,0
010247_005,4
036416_006,5
019446_007,6
032210_009,8
003758_001,0
009273_001,0
011656_009,8
023599_007,6
007781_009,8
036851_004,3
029042_001,0
009262_002,1
009195_001,0
022367_003,2
025447_006,5
007658_003,2
022221_002,1
030823_009,8
021875_003,2
031917_005,4
024445_006,5
007407_005,4
007010_003,2
030265_001,0
015655_007,6
002706_008,7
002451_003,2
018048_009,8
001726_002,1
032793_008,7
022339_001,0
006366_002,1
013507_007,6
031067_006,5
025898_008,7
031772_001,0
024687_007,6
039767_002,1
034025_008,7
022843_009,8
038551_001,0
028302_005,4
010558_007,6
034970_006,5
033369_008,7
024736_005,4
001076_006,5
007464_008,7
033528_002,1
006619_009,8
017469_008,7
026551_002,1
031435_007,6
037604_001,0
026799_002,1
036582_003,2
023496_009,8
015203_002,1
016009_009,8
015502_002,1
035100_009,8
016632_003,2
000416_003,2
022129_001,0
030693_008,7
027585_003,2
019082_001,0
002446_005,4
018454_008,7
027826_005,4
027430_007,6
012133_009,8
006771_004,3
015817_007,6
017185_005,4
032835_007,6
017739_008,7
010849_006,5
003129_001,0
037356_007,6
021281_009,8
026748_001,0
028987_001,0
020698_009,8
018539_008,7
006218_005,4
035494_001,0
033453_007,6
032351_005,4
030076_008,7
018175_001,0
000082_008,7
000254_002,1
039361_008,7
013003_003,2
019749_007,6
003187_008,7
016572_002,1
014759_003,2
000189_008,7
027357_007,6
003616_006,5
002327_001,0
037755_001,0
011388_002,1
022054_007,6
006896_002,1
038390_002,1
005480_008,7
036922_004,3
038192_003,2
009426_006,5
015936_009,8
025377_006,5
010789_008,7
010854_001,0
032117_001,0
028420_003,2
017286_002,1
038858_002,1
035000_007,6
020703_001,0
015924_001,0
018123_001,0
033245_001,0
035169_001,0
012113_001,0
028950_002,1
000002_006,5
006843_002,1
006554_005,4
016360_003,2
033377_002,1
005044_002,1
022291_006,5
016791_008,7
007209_006,5
009802_006,5
020311_006,5
020310_009,8
037945_006,5
003631_006,5
014987_002,1
036242_006,5
035531_006,5
017669_002,1
020590_008,7
018647_003,2
024943_006,5
002124_002,1
036300_002,1
012427_005,4
026874_003,2
015861_003,2
035756_002,1
000683_006,5
037667_001,0
010064_006,5
013487_002,1
020330_001,0
004345_001,0
024975_002,1
007599_002,1
038813_006,5
024882_004,3
020939_008,7
014242_009,8
001689_005,4
005180_008,7
033794_002,1
028624_002,1
006276_006,5
019002_001,0
032750_003,2
017759_006,5
023652_009,8
014933_006,5
033942_008,7
002663_005,4
022884_001,0
019192_002,1
010539_005,4
014921_002,1
018242_006,5
003701_007,6
010557_001,0
025545_004,3
003049_007,6
000426_005,4
019498_008,7
039638_002,1
015000_003,2
038513_002,1
036828_001,0
032415_008,7
022172_006,5
026723_006,5
014212_001,0
037613_006,5
027980_003,2
018284_001,0
017172_003,2
029612_009,8
029410_009,8
024930_008,7
014711_001,0
017761_002,1
013569_007,6
004047_006,5
037191_002,1
027280_007,6
018075_007,6
033993_001,0
017020_001,0
028242_007,6
034596_002,1
033675_006,5
018987_001,0
002730_001,0
016224_001,0
012822_001,0
027141_009,8
024963_009,8
039842_002,1
003339_006,5
035501_002,1
023191_002,1
015660_005,4
003444_007,6
036415_006,5
018695_003,2
029838_003,2
021794_006,5
007877_003,2
022007_002,1
034080_007,6
003462_001,0
029082_007,6
012829_001,0
018362_008,7
008781_005,4
020387_006,5
034086_005,4
002490_001,0
032705_009,8
029010_007,6
017488_007,6
007109_002,1
037203_006,5
030378_007,6
035322_001,0
035457_002,1
028466_009,8
027828_002,1
009596_006,5
000156_002,1
024252_006,5
020768_006,5
020648_005,4
004095_003,2
029533_007,6
012672_004,3
000127_006,5
009027_004,3
030964_002,1
016821_001,0
006956_001,0
004625_002,1
000070_006,5
009424_006,5
024141_003,2
016770_001,0
021716_002,1
033560_005,4
038084_003,2
028211_001,0
023405_001,0
000638_002,1
032905_007,6
004950_001,0
030557_002,1
003392_005,4
026818_009,8
012796_005,4
026463_007,6
039025_005,4
004932_001,0
033755_002,1
028515_008,7
015946_004,3
022909_001,0
010040_002,1
039914_001,0
025040_006,5
034082_002,1
006421_001,0
029963_005,4
037393_009,8
022424_001,0
000596_001,0
031973_001,0
032083_001,0
031443_007,6
010054_007,6
027424_003,2
000030_003,2
031990_004,3
012850_003,2
012643_002,1
031054_007,6
027260_002,1
029311_002,1
031200_006,5
020504_007,6
036920_008,7
025260_006,5
016733_001,0
005096_001,0
029166_006,5
033314_001,0
000073_007,6
000619_001,0
006987_007,6
019724_001,0
021351_007,6
033468_005,4
016895_007,6
011475_001,0
026172_001,0
002154_008,7
011916_004,3
034486_003,2
032695_002,1
019854_003,2
031534_007,6
017917_007,6
013255_001,0
022466_006,5
024372_002,1
019163_002,1
000134_002,1
007990_001,0
028595_002,1
029241_008,7
031143_001,0
023705_007,6
037824_007,6
033365_001,0
023713_001,0
019763_006,5
023937_006,5
001093_003,2
002499_002,1
000859_002,1
000914_009,8
031795_002,1
012798_006,5
004399_001,0
011205_005,4
026772_001,0
034335_001,0
015078_005,4
027150_009,8
020605_008,7
004726_001,0
003943_002,1
021757_001,0
032622_009,8
028569_002,1
021159_008,7
018775_002,1
008660_002,1
017021_005,4
001302_004,3
008334_003,2
034116_003,2
033078_002,1
011424_001,0
027130_008,7
034096_008,7
032039_002,1
026972_003,2
023167_002,1
009910_001,0
011172_009,8
008460_001,0
019495_003,2
019359_001,0
029931_003,2
024132_001,0
028084_002,1
031113_005,4
001307_007,6
031861_009,8
016671_002,1
039533_002,1
023997_005,4
033268_007,6
004360_009,8
018760_003,2
026242_003,2
022441_001,0
020077_002,1
038804_003,2
007282_006,5
013847_007,6
000866_001,0
005844_009,8
023603_008,7
023788_006,5
008225_002,1
013750_006,5
035209_006,5
001278_009,8
013283_006,5
022991_006,5
018558_002,1
001465_001,0
013450_003,2
013871_001,0
000750_008,7
037607_001,0
022249_005,4
022520_001,0
013417_006,5
002971_007,6
008929_009,8
020490_001,0
034388_002,1
006033_001,0
012024_001,0
035874_004,3
003376_006,5
032524_007,6
033260_003,2
024247_006,5
017129_002,1
031805_006,5
035261_001,0
008998_001,0
037575_006,5
028249_002,1
021494_001,0
008743_006,5
016297_001,0
028286_003,2
026460_003,2
001066_003,2
034347_001,0
032846_002,1
035410_006,5
035514_008,7
024617_002,1
023032_008,7
031480_006,5
023868_001,0
020632_002,1
031727_002,1
032667_001,0
022293_001,0
003030_002,1
039265_006,5
024864_001,0
039925_005,4
024281_001,0
000466_006,5
002866_001,0
032245_006,5
013584_006,5
028912_006,5
008032_007,6
010050_002,1
021458_001,0
001536_006,5
011171_007,6
034053_003,2
019753_001,0
035321_006,5
017718_002,1
008381_007,6
002242_001,0
023780_001,0
038141_002,1
036778_006,5
005377_006,5
021248_004,3
028601_001,0
009152_006,5
024244_001,0
017451_005,4
026310_002,1
030568_002,1
023827_002,1
012134_001,0
019809_002,1
009293_007,6
000356_001,0
023826_002,1
014439_001,0
028838_009,8
012532_001,0
021764_001,0
005939_006,5
037175_001,0
016608_007,6
035059_007,6
031977_002,1
004276_002,1
007262_003,2
023895_001,0
011323_002,1
029319_008,7
017687_005,4
033370_003,2
016697_003,2
025695_002,1
032249_001,0
009916_002,1
037651_001,0
006762_004,3
036990_001,0
017589_001,0
009456_001,0
022663_003,2
029960_006,5
032606_004,3
016928_003,2
016091_001,0
036913_001,0
002033_001,0
010889_001,0
009240_002,1
032665_004,3
032187_001,0
036523_001,0
039371_002,1
039210_003,2
028815_002,1
033018_002,1
024813_006,5
037959_002,1
017459_008,7
011411_006,5
003748_002,1
021557_008,7
037081_008,7
018995_008,7
022060_002,1
031247_006,5
014565_008,7
021659_003,2
011533_005,4
007367_001,0
028106_008,7
018599_005,4
006173_001,0
029565_002,1
003112_005,4
002865_004,3
002341_001,0
009461_002,1
027249_005,4
009558_002,1
002187_001,0
018183_002,1
032998_001,0
029445_005,4
012966_003,2
014086_001,0
019696_001,0
039742_006,5
011956_003,2
002926_007,6
033707_002,1
030831_003,2
009395_001,0
035585_003,2
028394_008,7
039512_002,1
019188_005,4
012993_005,4
013887_009,8
012560_009,8
037465_001,0
011642_001,0
010987_009,8
032310_008,7
009482_002,1
004661_005,4
008691_008,7
019711_002,1
038102_003,2
010522_002,1
001807_001,0
037820_007,6
019329_008,7
020374_006,5
023411_001,0
021158_001,0
011928_006,5
001656_003,2
025455_005,4
010095_007,6
017815_001,0
001881_003,2
014387_002,1
039531_005,4
007936_002,1
032927_007,6
010123_007,6
026752_007,6
027975_007,6
027361_004,3
013046_004,3
013248_008,7
002477_007,6
024347_007,6
021092_007,6
004931_006,5
027266_005,4
033293_001,0
022217_007,6
007025_009,8
022948_009,8
014423_008,7
003633_002,1
009223_007,6
028153_007,6
010851_001,0
022462_008,7
024162_002,1
022381_006,5
006283_003,2
014238_006,5
027977_006,5
037915_003,2
016396_005,4
016346_001,0
004837_008,7
006844_009,8
029130_006,5
021171_003,2
024310_001,0
031207_002,1
033627_005,4
017854_007,6
014825_002,1
024174_002,1
014727_001,0
024178_002,1
032594_005,4
020974_002,1
024952_007,6
004207_007,6
015106_004,3
030519_002,1
004182_001,0
008079_008,7
004642_002,1
013014_002,1
006553_007,6
005481_002,1
035382_002,1
006551_002,1
009880_001,0
018456_009,8
025639_006,5
016470_003,2
009303_003,2
030566_001,0
009206_005,4
039852_005,4
020871_003,2
008271_007,6
007704_007,6
014595_008,7
019487_006,5
022766_005,4
012414_002,1
022376_006,5
015100_006,5
028580_005,4
009936_006,5
001468_007,6
008674_007,6
035370_002,1
024083_006,5
007187_002,1
021636_006,5
021937_006,5
031307_001,0
034617_002,1
026307_007,6
021315_001,0
003534_002,1
005938_003,2
010017_001,0
018713_003,2
006243_003,2
038974_008,7
022351_002,1
026019_006,5
011975_001,0
007486_001,0
009544_006,5
025290_001,0
002216_002,1
037566_001,0
019287_005,4
028570_009,8
011334_002,1
012859_001,0
006165_001,0
003784_009,8
036069_007,6
008875_009,8
000446_001,0
014940_009,8
035030_002,1
039442_001,0
017930_004,3
000514_008,7
019303_001,0
039552_001,0
017007_008,7
014333_002,1
022575_001,0
002031_002,1
019777_001,0
008003_005,4
009576_002,1
039462_008,7
004377_002,1
039835_009,8
018036_001,0
008401_003,2
034989_002,1
013683_003,2
025081_001,0
012136_008,7
036275_001,0
023920_002,1
032875_006,5
039576_007,6
028272_009,8
024172_001,0
032212_001,0
020828_004,3
033284_009,8
026127_003,2
024438_001,0
027764_001,0
024684_001,0
008036_003,2
027881_001,0
025894_007,6
034041_001,0
039563_008,7
006353_006,5
034517_002,1
027851_007,6
035405_003,2
008759_001,0
008095_009,8
004061_003,2
026844_002,1
039719_002,1
001770_007,6
000020_001,0
001564_005,4
024339_001,0
038043_001,0
017870_002,1
025308_001,0
014654_003,2
022219_009,8
038476_005,4
034379_002,1
025333_001,0
007327_009,8
032064_004,3
038646_006,5
014137_008,7
026080_005,4
013219_006,5
024059_002,1
007538_002,1
018750_002,1
018908_001,0
003273_007,6
011418_006,5
012957_002,1
015583_001,0
030953_006,5
019234_001,0
006857_009,8
037675_005,4
011292_003,2
025510_006,5
017637_003,2
024961_006,5
039731_001,0
026470_006,5
031169_001,0
031768_002,1
035772_002,1
026268_008,7
004187_002,1
024968_008,7
018768_002,1
031279_009,8
021938_009,8
016636_009,8
008597_001,0
036918_007,6
000747_002,1
007520_003,2
020298_005,4
030622_005,4
015259_002,1
033613_006,5
026988_007,6
017606_004,3
015047_008,7
028334_001,0
035508_001,0
016424_009,8
038552_006,5
003621_002,1
038356_005,4
020066_005,4
026843_007,6
029564_001,0
009523_002,1
009275_003,2
029692_002,1
034151_001,0
006947_002,1
038785_009,8
010830_001,0
032014_004,3
038477_002,1
015069_003,2
023322_003,2
004640_001,0
018482_002,1
035796_001,0
005972_002,1
015880_001,0
007281_009,8
022179_002,1
000784_009,8
005793_006,5
032628_002,1
008853_002,1
018814_004,3
023676_006,5
019209_002,1
013369_009,8
010124_005,4
017095_002,1
018307_009,8
034940_001,0
033154_002,1
007324_001,0
013986_005,4
019904_001,0
033624_006,5
021973_002,1
033935_007,6
008872_004,3
025516_001,0
019391_008,7
018412_001,0
025731_003,2
008147_001,0
033042_002,1
024212_003,2
014853_003,2
037292_003,2
007341_003,2
009368_006,5
012355_001,0
011130_002,1
028853_007,6
019294_003,2
004113_006,5
022638_006,5
002711_006,5
009129_003,2
020556_002,1
008854_002,1
025628_002,1
023425_002,1
022042_006,5
028748_002,1
035869_002,1
032105_006,5
023500_009,8
020564_002,1
000126_006,5
016432_001,0
033496_002,1
003200_002,1
020448_001,0
004822_003,2
013212_002,1
028146_002,1
021044_003,2
024031_002,1
011740_009,8
009192_003,2
006241_001,0
037275_001,0
012371_006,5
022087_001,0
003477_001,0
029357_002,1
035830_005,4
018929_003,2
006301_009,8
022039_002,1
038160_003,2
035460_007,6
037622_002,1
020224_001,0
032384_006,5
003359_001,0
006542_003,2
037313_002,1
035313_002,1
000456_006,5
009178_006,5
031699_007,6
031903_002,1
022449_002,1
034382_007,6
001978_001,0
005737_002,1
020247_003,2
021655_005,4
025585_002,1
038906_006,5
014884_007,6
027416_005,4
028953_007,6
015868_002,1
030722_002,1
017886_008,7
013475_005,4
027654_002,1
037806_005,4
005820_005,4
011308_002,1
008220_005,4
024084_001,0
033408_005,4
012658_006,5
026647_001,0
001267_005,4
006254_001,0
000012_007,6
035867_001,0
022364_008,7
030298_003,2
009952_001,0
039891_008,7
031967_001,0
026536_003,2
036064_005,4
020100_001,0
038448_002,1
021395_008,7
022040_001,0
013272_002,1
025782_002,1
025670_005,4
022130_001,0
000651_008,7
009675_009,8
034774_009,8
029337_003,2
026879_001,0
038028_006,5
026114_008,7
016461_009,8
002096_007,6
019934_001,0
031561_006,5
033083_002,1
015143_006,5
027591_002,1
023821_006,5
030497_005,4
035185_006,5
012109_007,6
037280_001,0
026287_005,4
031620_006,5
020223_007,6
029954_009,8
033541_001,0
005083_006,5
020733_006,5
022558_002,1
019880_002,1
019167_002,1
026512_002,1
018633_007,6
007947_001,0
026006_009,8
034811_007,6
024560_007,6
033892_002,1
023468_005,4
028577_009,8
038568_002,1
031676_009,8
026692_005,4
015949_006,5
032436_009,8
012549_001,0
034361_003,2
038226_009,8
007238_007,6
024101_003,2
035353_009,8
007265_003,2
009324_001,0
022961_003,2
000005_007,6
023939_008,7
036573_006,5
030670_006,5
008964_009,8
036358_002,1
020570_007,6
016034_009,8
000161_005,4
028605_007,6
008357_005,4
028498_001,0
034994_008,7
014376_001,0
032757_009,8
024124_001,0
029712_005,4
026592_001,0
016244_001,0
011824_006,5
031134_002,1
022487_001,0
004159_001,0
024678_006,5
031862_001,0
028895_008,7
034331_001,0
004653_002,1
024634_003,2
031582_003,2
012755_009,8
021737_004,3
007575_008,7
028020_009,8
033879_002,1
012975_002,1
012494_006,5
029339_006,5
038207_001,0
016773_001,0
032177_006,5
004329_007,6
037421_002,1
000947_002,1
012992_006,5
017542_002,1
038159_002,1
006730_003,2
001239_002,1
035412_002,1
009634_008,7
033724_007,6
001692_002,1
032486_006,5
033732_004,3
005670_006,5
020176_007,6
023054_001,0
003482_002,1
007385_002,1
009783_003,2
028509_001,0
036336_001,0
009741_005,4
021856_004,3
002996_004,3
020705_001,0
016739_006,5
006081_001,0
031000_003,2
002090_001,0
016502_001,0
018444_009,8
028980_008,7
037180_002,1
022244_008,7
029870_005,4
021239_001,0
037007_006,5
039679_001,0
001950_002,1
023094_002,1
008735_001,0
002212_003,2
031502_001,0
003454_009,8
001264_002,1
034917_001,0
014156_002,1
009708_002,1
015918_003,2
016318_007,6
008098_003,2
026882_009,8
039289_001,0
028480_001,0
013175_006,5
018733_003,2
014040_002,1
035520_002,1
027903_006,5
015774_002,1
027505_008,7
002607_001,0
036988_009,8
022529_005,4
002448_005,4
038801_006,5
015538_002,1
019253_004,3
030954_006,5
015638_001,0
020280_009,8
011580_001,0
021695_006,5
007817_001,0
005855_007,6
019290_002,1
024216_005,4
012363_007,6
015580_007,6
018578_002,1
031132_002,1
000159_006,5
036031_002,1
026824_001,0
014288_009,8
038467_002,1
009170_003,2
011997_009,8
004087_001,0
002437_007,6
026037_006,5
010383_001,0
031996_002,1
020912_002,1
012244_006,5
018430_001,0
008189_002,1
035195_002,1
011521_005,4
013402_008,7
038675_001,0
014954_001,0
020805_001,0
018683_001,0
027979_008,7
030152_001,0
021168_004,3
028538_007,6
034562_006,5
002432_009,8
021661_003,2
023186_001,0
037352_006,5
012149_001,0
023067_003,2
001487_005,4
008963_003,2
027321_008,7
001486_001,0
024050_003,2
005915_009,8
030322_001,0
034049_001,0
001829_009,8
010532_007,6
000949_006,5
036295_005,4
016990_009,8
037691_002,1
010225_009,8
007894_005,4
035863_009,8
014354_001,0
037606_002,1
000460_007,6
035534_007,6
006749_009,8
028803_007,6
018078_006,5
023828_005,4
023435_009,8
033069_002,1
038565_001,0
019607_007,6
037695_002,1
015978_001,0
009288_009,8
021268_004,3
021712_001,0
028837_005,4
028333_006,5
022530_002,1
023471_008,7
019698_008,7
012319_001,0
037846_003,2
005885_001,0
032659_008,7
036968_009,8
030952_006,5
017079_002,1
008671_008,7
020022_007,6
022416_006,5
018256_002,1
039472_008,7
022340_009,8
025179_009,8
022014_001,0
035255_009,8
036096_002,1
021536_003,2
026431_007,6
033105_008,7
017584_002,1
000496_002,1
018181_001,0
038363_001,0
002569_001,0
029762_006,5
011834_002,1
024843_001,0
014807_002,1
025578_009,8
037970_008,7
018217_003,2
016897_009,8
030861_002,1
025833_001,0
032662_002,1
001306_006,5
005850_002,1
017635_002,1
011787_006,5
021457_001,0
032203_005,4
036956_007,6
031018_001,0
027115_003,2
017996_006,5
036359_006,5
029926_005,4
025586_001,0
032566_001,0
024470_001,0
028338_003,2
006479_002,1
023902_006,5
031243_004,3
016829_001,0
007694_006,5
037028_005,4
010141_005,4
013525_003,2
014860_009,8
003445_001,0
018106_005,4
005136_002,1
020595_002,1
017231_002,1
025187_007,6
029462_002,1
031445_001,0
020495_003,2
023728_001,0
012097_001,0
037008_006,5
004376_001,0
015819_002,1
011820_006,5
017590_001,0
014875_002,1
017703_006,5
020078_007,6
028544_009,8
013493_001,0
010546_005,4
003270_007,6
015434_002,1
028255_009,8
001185_009,8
036986_003,2
024915_005,4
021097_006,5
001776_002,1
007841_005,4
038917_004,3
018710_003,2
018446_001,0
000387_003,2
029797_002,1
008490_002,1
019505_001,0
039693_006,5
005431_005,4
029527_007,6
007903_009,8
037390_002,1
025117_002,1
023654_005,4
002312_007,6
030734_003,2
034007_009,8
037388_008,7
029481_003,2
011773_008,7
015797_009,8
009212_007,6
019929_002,1
018686_005,4
028274_001,0
034097_001,0
029811_002,1
023423_003,2
022454_001,0
018754_001,0
035967_002,1
005321_009,8
031979_002,1
032564_006,5
035719_002,1
018098_005,4
030197_005,4
034997_001,0
007253_001,0
023957_001,0
020250_007,6
003257_002,1
015497_007,6
034918_007,6
021686_001,0
011325_001,0
026597_005,4
016236_006,5
021850_001,0
008551_009,8
020653_002,1
000516_007,6
019781_002,1
021318_001,0
035977_002,1
012732_001,0
031037_001,0
027609_001,0
017053_001,0
013627_001,0
039103_001,0
001520_009,8
002824_002,1
016846_009,8
029044_009,8
026190_005,4
034349_007,6
021812_001,0
026672_002,1
029582_001,0
006201_001,0
024220_002,1
019650_001,0
014881_009,8
000029_001,0
015249_005,4
025323_006,5
025265_006,5
037043_002,1
006196_002,1
016973_002,1
008408_001,0
037989_004,3
032138_001,0
026983_005,4
008084_001,0
029601_002,1
032160_001,0
007351_002,1
028411_009,8
024385_003,2
022844_008,7
018891_008,7
031751_002,1
007678_005,4
